acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.40625,26.31064423384574,,,0.0,3800,1000,17.5,39.0,,0.8125,1840,0.7,,0.59375,1.634323228354333,COMPLETE,24,0.354316004325504,115
0.46875,28.697982834164495,,,0.0,4000,1000,21.75,35.3125,,0.875,1840,0.9,,0.5625,3.6199003240908496,COMPLETE,25,0.3604151988961003,115
0.4375,23.119572842885745,,,0.0,2100,1000,10.15625,35.34375,,0.8125,2080,0.9,,0.59375,1.313431143964408,COMPLETE,26,0.3636594511565673,130
0.4375,23.466315619414992,,,0.0,2000,1050,9.4375,34.5625,,0.8125,1840,0.9,,0.59375,1.1233338737802114,COMPLETE,27,0.36405243551623084,115
0.46875,19.31593820527494,,,0.0,2200,1050,14.625,31.9375,,0.875,1760,0.9,,0.5625,1.2663573180616368,COMPLETE,28,0.3629965056470333,110
0.4375,22.821295393502535,,,0.0,2200,1050,10.84375,36.09375,,0.9375,1520,0.5,,0.53125,0.46032614092109725,COMPLETE,29,0.34779416312757006,95
0.4375,23.11342615775515,,,0.0,2200,950,9.5625,34.5625,,0.8125,3520,0.35,,0.59375,0.7334643520007376,COMPLETE,30,0.36404297152521403,220
0.46875,20.25769047639686,,,0.0,2200,950,13.46875,30.59375,,0.875,3440,0.35,,0.5625,0.7324930523755029,COMPLETE,31,0.3634576357277936,215
0.375,27.20019459374326,,,0.0,2500,950,10.03125,36.96875,,0.75,3440,0.35,,0.625,0.7942157278594095,COMPLETE,32,0.35722637035495736,215
0.375,27.05403663850369,,,0.0,2600,900,10.28125,37.34375,,0.75,3360,0.35,,0.625,0.8057828129967675,COMPLETE,33,0.35707982547420714,210
0.46875,18.366468044713987,,,0.0,2600,1200,13.96875,33.09375,,0.8125,3360,0.35,,0.59375,0.7582213953428436,COMPLETE,34,0.3707765355866161,210
0.375,27.060118255469618,,,0.0,2500,700,10.75,37.375,,0.75,3440,0.4,,0.625,0.9177579118113499,COMPLETE,35,0.35693153958039403,215
0.375,28.838163055879615,,,0.0,2600,500,14.28125,41.34375,,0.8125,3440,0.35,,0.59375,0.9095644673507195,COMPLETE,36,0.3472952019604459,215
0.375,29.268006610247646,,,0.0,2600,700,13.65625,40.71875,,0.8125,4000,0.45,,0.59375,0.8760295737010892,COMPLETE,37,0.34748440997119295,250
0.375,29.268006610247646,,,0.0,2600,700,13.65625,40.71875,,0.8125,4000,0.45,,0.59375,0.9238694182422478,COMPLETE,38,0.34748440997119295,250
0.375,26.882829528111433,,,0.0,2600,500,10.53125,37.40625,,0.75,3920,0.45,,0.625,0.9146204181888606,COMPLETE,39,0.35700335385382065,245
0.375,24.505240989174133,,,0.0,2700,1200,13.84375,41.53125,,0.9375,2400,0.55,,0.53125,0.7057759851159062,COMPLETE,40,0.3321613154228939,150
0.4375,31.369132294940833,,,0.0,1800,750,4.03125,36.53125,,0.75,3920,0.55,,0.625,0.6445959769480396,COMPLETE,41,0.3751186958211096,245
0.4375,26.710232560528183,,,0.0,2600,450,10.90625,37.09375,,0.75,4000,0.45,,0.625,0.9354002568579745,COMPLETE,42,0.37072158137202915,250
0.53125,22.602889748879456,,,0.0,1900,1200,7.0625,31.0,,0.8125,4000,0.45,,0.59375,0.49407156466622837,COMPLETE,43,0.38683519847537373,250
0.53125,21.735784686491076,,,0.0,1900,1200,10.65625,27.46875,,0.875,4000,0.5,,0.5625,0.45533108167001046,COMPLETE,44,0.37873351748173983,250
0.4375,31.30513885530617,,,0.0,1800,1200,0.1875,38.6875,,0.6875,3840,0.5,,0.65625,0.4403881185571663,COMPLETE,45,0.4085866664043679,240
0.5,27.016415727294397,,,0.0,3500,1200,16.125,37.1875,,0.8125,3760,0.5,,0.59375,0.8701861104636919,COMPLETE,46,0.3754152383618095,235
0.5625,24.81454651509876,,,0.0,1900,1200,7.125,31.3125,,0.8125,4000,0.55,,0.59375,0.5003604835947044,COMPLETE,47,0.39336357709198766,250
0.53125,21.884439927434745,,,0.0,1900,1200,10.71875,27.71875,,0.875,3760,0.55,,0.5625,0.49764656502520666,COMPLETE,48,0.37860633928034265,235
0.4375,29.187817851588356,,,0.0,1800,550,0.65625,40.71875,,0.6875,3760,0.55,,0.65625,0.6186559288180433,COMPLETE,49,0.3988156224555723,235
0.46875,30.17162820328893,,,0.0,1850,1150,3.46875,34.59375,,0.75,3760,0.5,,0.625,0.43941380589967594,COMPLETE,50,0.38350075079723234,235
0.46875,30.17162820328893,,,0.0,1850,1150,3.46875,34.59375,,0.75,3760,0.5,,0.625,0.463677063700743,COMPLETE,51,0.38350075079723234,235
0.4375,24.324767952387543,,,0.0,1850,1150,3.28125,34.53125,,0.75,3680,0.5,,0.625,0.4667658859398216,COMPLETE,52,0.3774769881362164,230
0.4375,24.324767952387543,,,0.0,1850,1150,3.28125,34.53125,,0.75,3680,0.5,,0.625,0.469193172903033,COMPLETE,53,0.3774769881362164,230
0.5625,22.27772149480283,,,0.0,1900,1200,7.75,31.25,,0.8125,3680,0.5,,0.59375,0.4741896445630118,COMPLETE,54,0.393283222569277,230
0.46875,30.17162820328893,,,0.0,1850,1150,3.46875,34.59375,,0.75,3760,0.5,,0.625,0.4552741161605809,COMPLETE,55,0.38350075079723234,235
0.46875,24.551603817266194,,,0.0,1850,1150,4.25,35.125,,0.75,3120,0.5,,0.625,0.42061042741988786,COMPLETE,56,0.3824681636554262,195
0.46875,22.95750149733198,,,0.0,2950,1150,18.0,37.375,,0.875,3200,0.6000000000000001,,0.5625,0.7803187715471722,COMPLETE,57,0.3608022875147834,200
0.3125,27.096164828947657,,,0.0,1500,1100,3.46875,43.65625,,0.625,3120,0.6000000000000001,,0.6875,0.4148289345612284,COMPLETE,58,0.3641507101810081,195
0.4375,26.27169862109224,,,0.0,3500,250,16.40625,37.65625,,0.8125,3200,0.6000000000000001,,0.59375,1.1673578153713606,COMPLETE,59,0.3615907160659473,200
0.3125,27.096164828947657,,,0.0,1500,1100,3.46875,43.65625,,0.625,3120,0.6000000000000001,,0.6875,0.4034529256168753,COMPLETE,60,0.3641507101810081,195
0.28125,27.04378322161121,,,0.0,1500,1100,3.40625,43.78125,,0.625,3200,0.6000000000000001,,0.6875,0.3903271513117943,COMPLETE,61,0.35738791202762826,200
0.46875,22.86885163273399,,,0.0,2900,1100,18.0,37.375,,0.875,3200,0.6000000000000001,,0.5625,0.7783615811786149,COMPLETE,62,0.3608115890851978,200
0.28125,27.04378322161121,,,0.0,1500,1100,3.40625,43.78125,,0.625,3200,0.6000000000000001,,0.6875,0.42532330320682377,COMPLETE,63,0.35738791202762826,200
0.21875,23.311410832465718,,,0.0,1500,600,2.125,54.75,,0.625,1120,0.6000000000000001,,0.6875,0.44726527683087625,COMPLETE,64,0.34637029665141267,70
0.34375,22.124911722987733,,,0.0,1500,600,6.0625,49.5625,,0.5625,3120,0.6000000000000001,,0.71875,0.4933079732581973,COMPLETE,65,0.37599157224042684,195
0.28125,26.938515062081652,,,0.0,1500,550,2.25,45.1875,,0.625,3200,0.6000000000000001,,0.6875,0.5686147843371145,COMPLETE,66,0.36042168300219957,200
0.46875,18.75788896537934,,,0.0,2400,600,13.90625,33.34375,,0.8125,3600,0.6000000000000001,,0.59375,0.8974561546056066,COMPLETE,67,0.3706623102131739,225
0.34375,30.40480469329642,,,0.0,2900,600,12.53125,45.84375,,0.9375,160,0.4,,0.53125,0.5336541887081694,COMPLETE,68,0.3244564091598586,10
0.40625,22.146176306532016,,,0.0,2900,600,18.75,38.25,,0.875,2640,0.4,,0.5625,0.8170582244347315,COMPLETE,69,0.3468858493721987,165
0.3125,27.509497649675467,,,0.0,2300,600,4.03125,45.21875,,0.8125,160,0.55,,0.59375,0.5922452901140787,COMPLETE,70,0.3383776411325328,10
0.3125,26.861751821828374,,,0.0,2400,600,2.84375,46.96875,,0.75,160,0.4,,0.625,0.5182437007024419,COMPLETE,71,0.34863549415662515,10
0.4375,23.370968068043307,,,0.0,2300,150,11.59375,35.34375,,0.8125,3840,0.4,,0.59375,0.8658683130634017,COMPLETE,72,0.36322453509758057,240
0.4375,27.609706598178473,,,0.0,2300,400,10.78125,35.90625,,0.8125,3600,0.4,,0.59375,0.7731533288606443,COMPLETE,73,0.3629530168328741,225
0.4375,27.609706598178473,,,0.0,2300,400,10.78125,35.90625,,0.8125,3600,0.4,,0.59375,0.8549008576082997,COMPLETE,74,0.3629530168328741,225
0.46875,18.93159458253583,,,0.0,2300,350,15.21875,32.09375,,0.875,3600,0.4,,0.5625,0.8338359950575978,COMPLETE,75,0.36291673314540107,225
0.40625,26.857261587883453,,,0.0,4500,150,20.1875,38.0,,0.875,3600,0.55,,0.5625,1.8687074211193249,COMPLETE,76,0.3463590502709422,225
0.4375,27.683178979978077,,,0.0,2300,450,10.84375,35.59375,,0.8125,3840,0.55,,0.59375,0.9399889346968848,COMPLETE,77,0.3629991448683096,240
0.4375,23.825681227144376,,,0.0,2100,550,9.78125,35.03125,,0.8125,3600,0.65,,0.59375,0.9183337430295069,COMPLETE,78,0.36378499939793224,225
0.40625,30.187111798746166,,,0.0,2100,400,6.0625,38.8125,,0.75,3600,0.65,,0.625,1.0169076501915697,COMPLETE,79,0.36556933884908915,225
0.4375,30.30418700443884,,,0.0,1700,1050,0.375,40.375,,0.6875,3840,0.45,,0.65625,0.47221825120504946,COMPLETE,80,0.4037444520023498,240
0.5,24.303340176815205,,,0.0,2000,100,9.3125,33.4375,,0.8125,3840,0.45,,0.59375,0.8744436297565699,COMPLETE,81,0.3780433466330776,240
0.40625,25.652253038232335,,,0.0,4600,400,22.09375,40.03125,,0.8125,3600,0.45,,0.59375,1.442346589639783,COMPLETE,82,0.3537516841054872,225
0.40625,30.453858540421443,,,0.0,1700,1050,0.75,40.5,,0.6875,3840,0.65,,0.65625,0.5115126513119321,COMPLETE,83,0.39060472573957383,240
0.4375,30.30418700443884,,,0.0,1700,1050,0.375,40.375,,0.6875,3840,0.45,,0.65625,0.5206297053373419,COMPLETE,84,0.4037444520023498,240
0.4375,30.30418700443884,,,0.0,1700,1050,0.375,40.375,,0.6875,3840,0.45,,0.65625,0.4448321682866663,COMPLETE,85,0.4037444520023498,240
0.4375,30.30418700443884,,,0.0,1700,1050,0.375,40.375,,0.6875,3840,0.45,,0.65625,0.4717544105660636,COMPLETE,86,0.4037444520023498,240
0.34375,23.166495709051468,,,0.0,1700,450,6.84375,49.34375,,0.5625,3920,0.65,,0.71875,0.7632506706868298,COMPLETE,87,0.37534140943509825,245
0.375,30.95118068729366,,,0.0,1700,1000,3.53125,36.78125,,0.75,3920,0.45,,0.625,0.4727334592898842,COMPLETE,88,0.36221732630571996,245
0.46875,31.401616573633593,,,0.0,1700,1050,3.46875,36.34375,,0.75,3920,0.45,,0.625,0.4621186160366051,COMPLETE,89,0.38303270978553106,245
0.46875,31.401616573633593,,,0.0,1700,1050,3.46875,36.34375,,0.75,3920,0.45,,0.625,0.4633059356128797,COMPLETE,90,0.38303270978553106,245
0.46875,31.401616573633593,,,0.0,1700,1050,3.46875,36.34375,,0.75,3920,0.45,,0.625,0.4596607794519514,COMPLETE,91,0.38303270978553106,245
0.46875,31.401616573633593,,,0.0,1700,1050,3.46875,36.34375,,0.75,3920,0.45,,0.625,0.4449869078816846,COMPLETE,92,0.38303270978553106,245
0.375,30.17227553462781,,,0.0,1700,900,0.71875,40.53125,,0.6875,3920,0.45,,0.65625,0.5219718021398876,COMPLETE,93,0.38415710197984504,245
0.375,30.17227553462781,,,0.0,1700,900,0.71875,40.53125,,0.6875,3920,0.45,,0.65625,0.5307274438091554,COMPLETE,94,0.38415710197984504,245
0.4375,26.35260823784811,,,0.0,4300,900,20.03125,37.21875,,0.875,3360,0.45,,0.5625,1.2078508704726119,COMPLETE,95,0.35344505702269513,210
0.40625,26.260247255833292,,,0.0,4400,950,20.09375,37.53125,,0.875,3440,0.55,,0.5625,1.426773348415736,COMPLETE,96,0.34650819155640517,215
0.375,31.57343560554505,,,0.0,4400,900,15.78125,41.53125,,0.9375,3360,0.55,,0.53125,1.4030116676876787,COMPLETE,97,0.33133972532610906,210
0.4375,23.577312154643497,,,0.0,2000,900,8.40625,33.34375,,0.8125,3360,0.55,,0.59375,0.6501588594401255,COMPLETE,98,0.3647608779829385,210
0.40625,20.81932602025099,,,0.0,2000,1000,11.84375,29.03125,,0.875,3440,0.55,,0.5625,0.6346863798098639,COMPLETE,99,0.3504788051943072,215
0.4375,23.963758443741668,,,0.0,2000,950,8.5,33.0625,,0.8125,3520,0.55,,0.59375,0.6098106855351944,COMPLETE,100,0.3647532465574275,220
0.40625,26.666267900664316,,,0.0,4400,950,19.6875,37.4375,,0.875,3520,0.55,,0.5625,1.4127763587166555,COMPLETE,101,0.34653211874883366,220
0.53125,20.836580476112196,,,0.0,2000,1000,11.84375,28.96875,,0.875,3520,0.5,,0.5625,0.6226903361675795,COMPLETE,102,0.3779974657162069,220
0.46875,20.801799050803275,,,0.0,2000,1000,11.9375,29.4375,,0.875,3360,0.5,,0.5625,0.5797466226795223,COMPLETE,103,0.36407511673625326,210
0.53125,21.13717751823786,,,0.0,2000,1000,11.34375,28.59375,,0.875,3760,0.5,,0.5625,0.6226720239501446,COMPLETE,104,0.37821315456399596,235
0.375,23.02138951062685,,,0.0,5300,950,21.9375,49.75,,0.6875,3760,0.5,,0.65625,1.7972526843950618,COMPLETE,105,0.3618890842801153,235
0.4375,23.28324236441308,,,0.0,2100,950,8.8125,33.5,,0.8125,3760,0.5,,0.59375,0.6686014202132355,COMPLETE,106,0.36457482157635934,235
0.46875,20.73076574652996,,,0.0,2100,1200,12.71875,29.65625,,0.875,3760,0.5,,0.5625,0.5939495832426473,COMPLETE,107,0.36383771265117804,235
0.46875,20.73076574652996,,,0.0,2100,1200,12.71875,29.65625,,0.875,3760,0.5,,0.5625,0.5556985453586094,COMPLETE,108,0.36383771265117804,235
0.4375,30.906597571351977,,,0.0,1800,1200,0.28125,38.09375,,0.6875,3760,0.7,,0.65625,0.5450815453659743,COMPLETE,109,0.40625997303696604,235
0.40625,31.15308409190814,,,0.0,1800,1200,0.40625,37.90625,,0.6875,4000,0.7,,0.65625,0.5471307637926657,COMPLETE,110,0.3966324718640281,250
0.40625,31.15308409190814,,,0.0,1800,1200,0.40625,37.90625,,0.6875,4000,0.7,,0.65625,0.5087779920431785,COMPLETE,111,0.3966324718640281,250
0.375,24.823675065348404,,,0.0,5200,1200,17.75,45.4375,,0.75,4000,0.75,,0.625,2.71249809479923,COMPLETE,112,0.3544885073111921,250
0.375,24.84921323578475,,,0.0,5150,1150,17.53125,45.40625,,0.75,3680,0.7,,0.625,2.0225148584286217,COMPLETE,113,0.3545157448745224,230
0.34375,28.01645721714293,,,0.0,5450,1150,17.5,54.125,,0.75,3680,0.75,,0.625,2.787050714454381,COMPLETE,114,0.34636855966975183,230
0.5,24.50151462154942,,,0.0,1850,1150,7.0,31.4375,,0.8125,3680,0.7,,0.59375,0.5901263387931976,COMPLETE,115,0.37968325289232313,230
0.34375,28.090186787381818,,,0.0,1600,1100,4.0625,43.6875,,0.625,3680,0.7,,0.6875,0.4688418799487408,COMPLETE,116,0.36989822633880487,230
0.34375,28.090186787381818,,,0.0,1600,1100,4.0625,43.6875,,0.625,3680,0.7,,0.6875,0.4668852854229044,COMPLETE,117,0.36989822633880487,230
0.5,24.50151462154942,,,0.0,1850,1150,7.0,31.4375,,0.8125,3680,0.7,,0.59375,0.529712743969867,COMPLETE,118,0.37968325289232313,230
0.5,22.99454334048624,,,0.0,1850,1150,6.59375,30.40625,,0.8125,4000,0.75,,0.59375,0.5798041222733445,COMPLETE,119,0.38040219360092287,250
0.46875,24.673789705626902,,,0.0,1850,1150,2.84375,34.15625,,0.75,4000,0.7,,0.625,0.5429567133251112,COMPLETE,120,0.3854732797370708,250
0.5,22.99454334048624,,,0.0,1850,1150,6.59375,30.40625,,0.8125,4000,0.75,,0.59375,0.6078556549036875,COMPLETE,121,0.38040219360092287,250
0.5,22.99454334048624,,,0.0,1850,1150,6.59375,30.40625,,0.8125,4000,0.75,,0.59375,0.6470506120822392,COMPLETE,122,0.38040219360092287,250
0.4375,31.17213737358252,,,0.0,1800,1200,0.53125,37.90625,,0.6875,4000,0.8,,0.65625,0.5665454854315612,COMPLETE,123,0.40118437125614936,250
0.40625,31.15308409190814,,,0.0,1800,1200,0.40625,37.90625,,0.6875,4000,0.7,,0.65625,0.5458715129934717,COMPLETE,124,0.3966324718640281,250
0.40625,30.8440507837411,,,0.0,1800,1200,0.1875,38.3125,,0.6875,4000,0.75,,0.65625,0.5584723435458727,COMPLETE,125,0.4018106646087769,250
0.40625,31.093592964427575,,,0.0,1800,1200,0.28125,38.15625,,0.6875,3840,0.75,,0.65625,0.5603378220112063,COMPLETE,126,0.39936176746697005,240
0.40625,25.633839938643604,,,0.0,4900,1200,21.8125,40.875,,0.8125,3840,0.75,,0.59375,2.0090841737983283,COMPLETE,127,0.35362727348269035,240
0.40625,31.093592964427575,,,0.0,1800,1200,0.28125,38.15625,,0.6875,3840,0.75,,0.65625,0.5677404984016903,COMPLETE,128,0.39936176746697005,240
0.40625,31.17215303760714,,,0.0,1800,1200,0.4375,38.25,,0.6875,3840,0.8,,0.65625,0.5795956985093653,COMPLETE,129,0.3959454770534778,240
0.40625,31.148569765520534,,,0.0,1800,1200,0.34375,38.40625,,0.6875,3840,0.8500000000000001,,0.65625,0.7345211716892663,COMPLETE,130,0.39785789349307216,240
0.40625,31.148569765520534,,,0.0,1800,1200,0.34375,38.40625,,0.6875,3840,0.8500000000000001,,0.65625,0.7084008620877285,COMPLETE,131,0.39785789349307216,240
0.46875,20.36155135144422,,,0.0,2200,1200,13.03125,29.59375,,0.875,3840,0.8,,0.5625,0.8964108406216837,COMPLETE,132,0.3638404886880299,240
0.40625,31.17215303760714,,,0.0,1800,1200,0.4375,38.25,,0.6875,3840,0.8,,0.65625,0.6503169902425725,COMPLETE,133,0.3959454770534778,240
0.46875,20.36155135144422,,,0.0,2200,1200,13.03125,29.59375,,0.875,3840,0.8,,0.5625,0.9290404706844129,COMPLETE,134,0.3638404886880299,240
0.46875,20.455339118125124,,,0.0,2200,1200,12.96875,29.65625,,0.875,3840,0.8500000000000001,,0.5625,1.0766374221711885,COMPLETE,135,0.3638209741162224,240
0.34375,28.00725352475676,,,0.0,1600,1100,3.8125,43.875,,0.625,3840,0.8500000000000001,,0.6875,0.6092754258133937,COMPLETE,136,0.3702865270804413,240
0.34375,28.00725352475676,,,0.0,1600,1100,3.8125,43.875,,0.625,3840,0.8500000000000001,,0.6875,0.5701560752349906,COMPLETE,137,0.3702865270804413,240
0.34375,28.00725352475676,,,0.0,1600,1100,3.8125,43.875,,0.625,3840,0.8500000000000001,,0.6875,0.5904939092579298,COMPLETE,138,0.3702865270804413,240
0.46875,31.927836111299495,,,0.0,1700,1200,3.3125,36.0625,,0.75,3840,0.8500000000000001,,0.625,0.5585033412498888,COMPLETE,139,0.383388392469814,240
0.46875,31.927836111299495,,,0.0,1700,1200,3.3125,36.0625,,0.75,3840,0.8500000000000001,,0.625,0.5758837831963319,COMPLETE,140,0.383388392469814,240
0.46875,31.927836111299495,,,0.0,1700,1200,3.3125,36.0625,,0.75,3840,0.8500000000000001,,0.625,0.5484221454535145,COMPLETE,141,0.383388392469814,240
0.4375,31.511143242311917,,,0.0,1700,1200,0.09375,39.59375,,0.6875,3920,0.75,,0.65625,0.5176052745664492,COMPLETE,142,0.41129336098768593,245
0.3125,28.471202556267272,,,0.0,1700,1200,1.75,43.75,,0.6875,720,0.75,,0.65625,0.4766553404624574,COMPLETE,143,0.3612713619763126,45
0.59375,21.589362796004426,,,0.0,2000,1200,11.21875,28.03125,,0.875,3920,0.75,,0.5625,0.6008602782094385,COMPLETE,144,0.39213846684979964,245
0.34375,30.39863727928441,,,0.0,1950,1150,6.28125,39.59375,,0.75,880,0.75,,0.625,0.4809039903921075,COMPLETE,145,0.3514912019907576,55
0.59375,21.91380486702389,,,0.0,1950,1150,10.9375,27.9375,,0.875,3920,0.75,,0.5625,0.5967986356408801,COMPLETE,146,0.39221146478037694,245
0.34375,30.364565465975303,,,0.0,1950,1150,6.09375,39.28125,,0.75,1120,0.8500000000000001,,0.625,0.5977319592493586,COMPLETE,147,0.35169581572471775,70
0.59375,21.64197310782915,,,0.0,1950,1150,11.0,28.0,,0.875,3920,0.8,,0.5625,0.6649163776601199,COMPLETE,148,0.3922031066514894,245
0.40625,27.055498516937366,,,0.0,4950,1150,20.3125,40.0,,0.875,1120,0.8,,0.5625,1.7479738411784638,COMPLETE,149,0.34595752422463105,70
0.59375,21.91380486702389,,,0.0,1950,1150,10.9375,27.9375,,0.875,3920,0.75,,0.5625,0.6268535024719313,COMPLETE,150,0.39221146478037694,245
0.5,23.79625430083483,,,0.0,1950,1150,8.75,33.6875,,0.8125,2240,0.75,,0.59375,0.5103440201492049,COMPLETE,151,0.37825282960714346,140
0.5,23.95275297330142,,,0.0,1950,1150,8.8125,33.75,,0.8125,2320,0.75,,0.59375,0.52391902229283,COMPLETE,152,0.37819596750067797,145
0.53125,21.856688764540706,,,0.0,1950,1150,10.8125,27.9375,,0.875,3920,0.9,,0.5625,0.9568756710214075,COMPLETE,153,0.37850346616332664,245
0.3125,27.191450862357456,,,0.0,1500,1100,2.625,37.0,,0.75,3920,0.8,,0.625,0.4706876392592676,COMPLETE,154,0.35087895296543903,245
0.3125,26.730352013207757,,,0.0,1500,1100,0.125,40.3125,,0.6875,3760,0.8,,0.65625,0.45970385408145376,COMPLETE,155,0.3829670854608239,235
0.3125,26.730352013207757,,,0.0,1500,1100,0.125,40.3125,,0.6875,3760,0.8,,0.65625,0.48582570295548066,COMPLETE,156,0.3829670854608239,235
0.34375,27.856759026087367,,,0.0,1600,1100,2.96875,45.84375,,0.625,2160,0.8,,0.6875,0.47527408559108153,COMPLETE,157,0.3717833990935058,135
0.28125,27.091407049791638,,,0.0,1500,1100,3.21875,43.46875,,0.625,3760,0.9,,0.6875,0.6268761955434456,COMPLETE,158,0.3578348304069515,235
0.34375,27.73407130115411,,,0.0,1600,1050,4.09375,43.46875,,0.625,4000,0.8,,0.6875,0.5265064740669914,COMPLETE,159,0.36990833861738265,250
0.34375,27.68256163634428,,,0.0,1600,1050,4.0625,43.4375,,0.625,4000,0.9,,0.6875,0.6713774992967956,COMPLETE,160,0.3699653066348126,250
0.34375,27.73407130115411,,,0.0,1600,1050,4.09375,43.46875,,0.625,4000,0.8,,0.6875,0.5135406318877358,COMPLETE,161,0.36990833861738265,250
0.34375,27.68256163634428,,,0.0,1600,1050,4.0625,43.4375,,0.625,4000,0.9,,0.6875,0.7278364947997034,COMPLETE,162,0.3699653066348126,250
0.4375,30.788070310389706,,,0.0,1800,1050,0.78125,38.15625,,0.6875,4000,0.7,,0.65625,0.5366357826278545,COMPLETE,163,0.39749136413676184,250
0.34375,27.68256163634428,,,0.0,1600,1050,4.0625,43.4375,,0.625,4000,0.9,,0.6875,0.7242970689840149,COMPLETE,164,0.3699653066348126,250
0.4375,30.788070310389706,,,0.0,1800,1050,0.78125,38.15625,,0.6875,4000,0.7,,0.65625,0.570694249094231,COMPLETE,165,0.39749136413676184,250
0.4375,30.788070310389706,,,0.0,1800,1050,0.78125,38.15625,,0.6875,4000,0.7,,0.65625,0.5432974982832093,COMPLETE,166,0.39749136413676184,250
