acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.34375,11.788127965775583,2,0.1859094862185092,0.0,3950,1150,6.96875,57.78125,,0.1875,2880,0.25,,0.90625,4.501386083575198,COMPLETE,16,0.434617759388649,180
0.3125,11.780835536476197,2,0.18156057522447394,0.0,4100,1200,6.53125,58.28125,,0.1875,2800,0.9,,0.90625,50.0789337978058,COMPLETE,17,0.4279939856930208,175
0.375,12.510269219225474,2,0.18001237821842236,0.0,4600,1200,8.28125,56.53125,,0.1875,2640,0.9,,0.90625,61.749267189909006,COMPLETE,18,0.4406430193958263,165
0.34375,11.800423721205963,3,0.1858111667591061,0.0,3900,1200,6.9375,57.875,,0.1875,2720,0.9,,0.90625,34.282277821330354,COMPLETE,19,0.4346248878927578,170
0.34375,11.775529114969755,1,0.17322734149629593,0.0,4000,1200,6.71875,58.03125,,0.1875,2880,0.7,,0.90625,37.33647950235172,COMPLETE,20,0.4347633504816519,180
0.34375,11.775197384226745,1,0.1777633751320309,0.0,4200,1200,6.96875,57.84375,,0.1875,2960,0.35,,0.90625,18.36515822345973,COMPLETE,21,0.4346170875230068,185
0.34375,19.42724810028431,4,0.1525806320691056,0.0,4200,1050,4.1875,60.6875,,0.25,2800,0.8500000000000001,,0.875,21.295090101775713,COMPLETE,22,0.42463631846534766,175
0.3125,18.569863859220945,4,0.14466270111307772,0.0,3500,1050,2.499999999999993,62.18750000000001,,0.25,2720,0.8,,0.875,12.911776947119506,COMPLETE,23,0.4214922844580452,170
0.3125,19.50630907552734,5,0.1308210077530018,0.0,6000,600,5.5624999999999964,62.06250000000001,,0.3125,1120,0.8,,0.84375,20.538877427985426,COMPLETE,24,0.4058319236409096,70
0.3125,18.711601306074805,5,0.11988536494468198,0.0,3300,650,2.96875,61.84375000000001,,0.375,1040,0.8,,0.8125,12.063586878939532,COMPLETE,25,0.4001691045704291,65
0.34375,19.40119197369069,5,0.1305727913309108,0.0,4700,600,4.1249999999999964,60.75000000000001,,0.25,2560,0.8,,0.875,16.385864305164432,COMPLETE,26,0.42472918227136636,160
0.34375,19.456256023127885,5,0.11818721128291246,0.0,4700,650,4.343749999999993,60.40625000000001,,0.3125,2480,0.8,,0.84375,16.48619618068915,COMPLETE,27,0.41423253577437724,155
0.34375,19.354601156766318,5,0.020157531140334112,0.0,4800,650,4.0312499999999964,60.71875000000001,,0.25,3200,0.8,,0.875,9.132439087843522,COMPLETE,28,0.42488380651471314,200
0.3125,18.587630295441112,3,0.0399565273248703,0.0,4800,600,2.6874999999999964,62.12500000000001,,0.25,3200,0.65,,0.875,12.757636154681677,COMPLETE,29,0.4209130905458378,200
0.375,12.470551248341044,1,0.041666634298063776,0.0,4700,1050,8.46875,56.40625,,0.1875,2480,0.65,,0.90625,41.330664195877034,COMPLETE,30,0.4405821265355855,155
0.3125,18.6597829569371,3,0.06786361758394997,0.0,4800,1050,2.9375,62.00000000000001,,0.25,2480,0.65,,0.875,13.458524198736995,COMPLETE,31,0.42022255060716235,155
0.40625,13.173682037968742,2,0.05355543160926665,0.0,1500,1050,9.968750000000004,55.15625,,0.125,3120,0.65,,0.9375,3.1482572395470925,COMPLETE,32,0.45801382520189754,195
0.34375,19.42453345643082,3,0.06740512042364202,0.0,1700,1050,3.999999999999993,60.87500000000001,,0.1875,3200,0.65,,0.90625,3.306960278569022,COMPLETE,33,0.4355887600278596,200
0.40625,13.119009049371837,3,0.06470058868637808,0.0,1600,1050,9.28125,55.34375,,0.125,4000,0.55,,0.9375,2.7338487554807216,COMPLETE,34,0.458256293432522,250
0.28125,18.529721690772917,3,0.0642639949514473,0.0,1500,100,3.78125,63.46875,,0.25,400,0.55,,0.875,5.357628140453016,COMPLETE,35,0.411466670826332,25
0.3125,18.34390970969657,3,0.07469515006641564,0.0,1700,1000,1.7812499999999964,63.40625,,0.25,3840,0.55,,0.875,3.18152319881483,COMPLETE,36,0.4243917069646024,240
0.375,13.011863577136062,3,0.08014583127347703,0.0,1500,1050,9.187499999999996,55.31250000000001,,0.125,4000,0.55,,0.9375,2.4392001065134536,COMPLETE,37,0.4514525466725514,250
0.375,12.685768046811363,2,0.09398664214098021,0.0,1500,1000,6.906249999999993,57.46875000000001,,0.125,4000,0.5,,0.9375,3.0144270865421277,COMPLETE,38,0.45249101761211313,250
0.40625,13.295874301357557,2,0.09172715101205689,0.0,1500,1100,8.84375,55.65625,,0.125,4000,0.5,,0.9375,2.4732363019138575,COMPLETE,39,0.4583472648178159,250
0.3125,11.727330192226205,2,0.10096952013752397,0.0,2900,1100,6.78125,57.84375,,0.1875,3920,0.5,,0.90625,7.593974299641559,COMPLETE,40,0.42788070573426695,245
0.28125,18.611047626342803,16,0.09814406054053118,0.0,2800,950,2.3749999999999964,62.0625,,0.3125,3920,0.5,,0.84375,1.9453872319427319,COMPLETE,41,0.40484710860158435,245
0.3125,18.608187672030294,4,0.09312768082488322,0.0,2900,950,2.46875,62.34375,,0.25,4000,0.5,,0.875,4.707358816434862,COMPLETE,42,0.4215775409118879,250
0.28125,18.65159070796644,7,0.0955424009419969,0.0,2700,950,2.53125,62.21875,,0.25,4000,0.45,,0.875,2.7903897444193717,COMPLETE,43,0.4145010491637678,250
0.3125,18.480537693408714,6,0.09770387889794058,0.0,1900,750,2.4687499999999964,62.59375000000001,,0.25,3520,0.45,,0.875,2.492175273335306,COMPLETE,44,0.4215789733693998,220
0.3125,18.573939025890557,2,0.04529850778745757,0.0,1900,750,2.468749999999993,62.21875000000001,,0.25,3520,0.5,,0.875,5.245512782596052,COMPLETE,45,0.42159225935464584,220
