acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.375,15.289747126342544,,,0.0,2700,1050,5.625,48.65625,7.970241928033952,0.0,2320,0.6000000000000001,94,1.0,0.7552368729666341,COMPLETE,40,0.4782625698350558,145
0.34375,24.72528259918125,,,0.0,5200,1050,9.734374999999993,53.328125,1.7463044402281223,0.0,2560,0.6000000000000001,82,1.0,3.026618090865668,COMPLETE,41,0.467205684053809,160
0.375,14.050472286879723,,,0.0,5200,1100,6.2968749999999964,48.859375,1.5318662806854433,0.0,2720,0.6000000000000001,94,1.0,1.2759328520623967,COMPLETE,42,0.47798530716965604,170
0.375,22.353248636593634,,,0.0,5100,1100,9.171874999999996,52.546875,1.6219444943564505,0.0,2720,0.65,82,1.0,3.4142767208686564,COMPLETE,43,0.4746042152133127,170
0.375,24.78910558812833,,,0.0,5150,1150,9.703124999999996,53.046875,2.075749400900886,0.0,2720,0.65,83,1.0,3.0783800016215537,COMPLETE,44,0.4741145273042117,170
0.375,25.43952982534023,,,0.0,5250,1150,9.921875,53.234375,1.9263866404972998,0.0,2800,0.5,82,1.0,2.5324245693918783,COMPLETE,45,0.47396325123668953,175
0.34375,25.223222187103694,,,0.0,5550,1150,10.062499999999993,53.5625,2.0627550271923725,0.0,2080,0.75,82,1.0,5.975217265775427,COMPLETE,46,0.46702714933618494,130
0.375,25.569891199172122,,,0.0,5600,1200,10.34375,53.40625,2.337039388024556,0.0,2880,0.5,82,1.0,2.6970855859981384,COMPLETE,47,0.4737984383420992,180
0.375,12.643241771792551,,,0.0,5600,900,5.5937500000000036,46.68749999999999,6.458244709971982,0.0,2160,0.75,98,1.0,0.9098510872281622,COMPLETE,48,0.4792550892344068,135
0.25,21.731128441923467,,,0.0,5000,900,13.140625,57.078125,6.395549030487665,0.0,2160,0.75,71,1.0,11.322341103194049,COMPLETE,49,0.44563373749083834,135
0.25,22.103449956963733,,,0.0,4900,900,13.34375,57.125,6.41773424358227,0.0,2160,0.75,72,1.0,11.145164253248367,COMPLETE,50,0.44554697608294946,135
0.40625,13.921857463513089,,,0.0,5600,900,4.359375000000007,46.26562499999999,2.696490602020871,0.0,2080,0.75,98,1.0,0.9124273111519869,COMPLETE,51,0.4872066114232032,130
0.28125,21.671818673322623,,,0.0,5600,850,13.515625,57.046875,2.7656001488161817,0.0,2160,0.75,73,1.0,13.827346263162326,COMPLETE,52,0.45244534541398945,135
0.25,21.8627588517409,,,0.0,4900,850,13.296875,57.171875,2.7153855592846305,0.0,2160,0.75,71,1.0,12.412593324610498,COMPLETE,53,0.44557930074988766,135
0.3125,22.40681658976795,,,0.0,6000,400,13.21875,57.46875,2.6908871714834506,0.0,3040,0.75,69,1.0,18.158644544659182,COMPLETE,54,0.4592574886713081,190
0.28125,22.113912961852208,,,0.0,6000,400,12.734375,57.109375,2.6694618754358275,0.0,2080,0.75,71,1.0,17.8144034401339,COMPLETE,55,0.4525459177367299,130
0.28125,20.67238874078175,,,0.0,5900,350,7.40625,60.3125,2.720013503547368,0.0,320,0.75,72,1.0,17.467922484735027,COMPLETE,56,0.454294830293431,20
0.3125,19.705918963283597,,,0.0,6000,800,11.46875,58.65625,4.320476442554752,0.0,1600,0.25,70,1.0,6.593473582266597,COMPLETE,57,0.45988455309510895,100
0.34375,16.026101756197612,,,0.0,4900,900,7.6875,50.1875,2.7285530057203866,0.0,2160,0.7,96,1.0,2.6005283207050525,COMPLETE,58,0.46961412343018416,135
0.375,14.008507459754595,,,0.0,4500,850,4.84375,48.0625,2.609099554950336,0.0,3040,0.7,96,1.0,2.344882625620812,COMPLETE,59,0.4794573020976609,190
0.4375,15.894296527665986,,,0.0,4900,700,5.484375,48.296875,2.746228163275241,0.0,2560,0.7,96,1.0,2.4542974486830644,COMPLETE,60,0.49205574757471193,160
0.40625,12.459739852320356,,,0.0,4500,700,6.468750000000007,48.65624999999999,7.099112425903756,0.0,3040,0.7,95,1.0,2.564203244546661,COMPLETE,61,0.4852299225524236,190
0.40625,13.66379225361686,,,0.0,4800,950,5.65625,49.1875,3.7804333075412937,0.0,1920,0.8500000000000001,93,1.0,5.797249890019884,COMPLETE,62,0.4854536847266474,120
0.375,13.78532394432572,,,0.0,5400,400,6.6875,48.25,3.8329336039682986,0.0,240,0.35,93,1.0,2.325940918410197,COMPLETE,63,0.4778527007382487,15
0.40625,14.26738762385655,,,0.0,5400,700,5.234375,48.171875,3.69390889080158,0.0,2560,0.8500000000000001,92,1.0,7.730551084445324,COMPLETE,64,0.48582203413354497,160
0.375,14.094235024913557,,,0.0,4500,700,5.34375,50.71875,3.682563183564466,0.0,2560,0.8500000000000001,92,1.0,6.92809862314607,COMPLETE,65,0.4785810504941678,160
0.375,14.631734226822708,,,0.0,5400,650,5.6406250000000036,47.98437499999999,3.7300132962682895,0.0,3120,0.4,92,1.0,2.4745692757715005,COMPLETE,66,0.47848627703503993,195
0.28125,10.644364247543157,,,0.0,1800,700,9.203125,47.140625,4.649490450736234,0.0,3440,0.8500000000000001,98,1.0,1.5860723951773252,COMPLETE,67,0.45717981771819355,215
0.375,13.6251343886721,,,0.0,4500,650,5.296875,48.078125,1.259156796054384,0.0,3120,0.8500000000000001,96,1.0,3.840538483898854,COMPLETE,68,0.4790675866855158,195
