acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.375,31.565160778934743,,,0.0,1800,100,4.125,43.25,,0.75,3520,0.4,,0.625,2.1790469319967087,COMPLETE,340,0.35999842744895844,220
0.46875,28.760714715345653,,,0.0,1800,100,0.46875,48.03125,,0.6875,2880,0.4,,0.65625,1.979213312995853,COMPLETE,341,0.40772978112354813,180
0.40625,28.649535745584082,,,0.0,1800,400,0.21875,41.15625,,0.6875,3440,0.6000000000000001,,0.65625,2.1247272912587505,COMPLETE,342,0.40057164689195657,215
0.34375,26.92176164369635,,,0.0,1800,200,2.6875,45.25,,0.625,3440,0.55,,0.6875,2.3671888383396436,COMPLETE,343,0.3727039595096013,215
0.40625,27.57234801390698,,,0.0,1800,100,2.4375,44.625,,0.625,3440,0.55,,0.6875,1.9698969286109786,COMPLETE,344,0.3872827923714234,215
0.4375,30.18174116912409,,,0.0,1800,950,0.0625,39.5,,0.6875,3440,0.55,,0.65625,1.5711662828398403,COMPLETE,345,0.4124647803451635,215
0.40625,27.57234801390698,,,0.0,1800,100,2.4375,44.625,,0.625,3440,0.55,,0.6875,2.2048874783795327,COMPLETE,346,0.3872827923714234,215
0.4375,31.028574909871384,,,0.0,1800,1200,0.03125,38.53125,,0.6875,3440,0.55,,0.65625,1.2243574999447446,COMPLETE,347,0.41373624988795765,215
0.40625,28.909070808312052,,,0.0,1600,600,0.875,49.25,,0.6875,2960,0.4,,0.65625,1.401237222366035,COMPLETE,348,0.3879206740737428,185
0.375,28.927374038270393,,,0.0,2600,100,14.5625,41.0625,,0.8125,2960,0.55,,0.59375,2.6305599363695364,COMPLETE,349,0.34728927484161937,185
0.375,28.537461673211233,,,0.0,1600,100,0.6875,48.5625,,0.6875,2800,0.55,,0.65625,1.9352364106744062,COMPLETE,350,0.38352409700416473,175
0.375,23.728608787706033,,,0.0,1600,100,3.75,52.5,,0.625,2880,0.55,,0.6875,2.1194062520517036,COMPLETE,351,0.37655102260185686,180
0.40625,30.64449315843713,,,0.0,2000,800,5.46875,38.46875,,0.75,2640,0.55,,0.625,1.6847752944449894,COMPLETE,352,0.36612701806631703,165
0.28125,27.759288985851203,,,0.0,1600,950,3.0,45.25,,0.625,2800,0.55,,0.6875,1.251060032605892,COMPLETE,353,0.3580439227866162,175
0.4375,23.617372280537477,,,0.0,2000,900,8.53125,33.65625,,0.8125,2720,0.55,,0.59375,1.8764721301849931,COMPLETE,354,0.36462236830343026,170
0.4375,23.549731288275883,,,0.0,2000,950,8.8125,33.9375,,0.8125,2880,0.55,,0.59375,1.6354795900988393,COMPLETE,355,0.36443911035221366,180
0.40625,30.616771853838543,,,0.0,2000,350,5.625,38.3125,,0.75,2800,0.55,,0.625,2.023517678899225,COMPLETE,356,0.3660130519422203,175
0.4375,23.567535105256553,,,0.0,2000,950,9.09375,33.96875,,0.8125,2640,0.55,,0.59375,1.560213714663405,COMPLETE,357,0.3643160807722693,165
0.40625,30.616771853838543,,,0.0,2000,350,5.625,38.3125,,0.75,2800,0.55,,0.625,2.030235839978559,COMPLETE,358,0.3660130519422203,175
0.4375,23.81600613951676,,,0.0,2000,900,8.65625,33.65625,,0.8125,2880,0.55,,0.59375,1.5920485253736842,COMPLETE,359,0.3645485329963256,180
0.4375,23.81600613951676,,,0.0,2000,900,8.65625,33.65625,,0.8125,2880,0.55,,0.59375,1.7838778709119651,COMPLETE,360,0.3645485329963256,180
0.53125,21.11861959859119,,,0.0,2000,1200,12.1875,29.1875,,0.875,2960,0.5,,0.5625,1.3575161155022215,COMPLETE,361,0.37780871023329016,185
0.4375,21.094652758459905,,,0.0,2000,900,11.75,28.875,,0.875,3760,0.5,,0.5625,1.5943938626151066,COMPLETE,362,0.35739468508765065,235
0.40625,27.627668847325864,,,0.0,1700,350,1.46875,46.21875,,0.625,3120,0.5,,0.6875,1.7326782404852565,COMPLETE,363,0.3916229682910453,195
0.375,27.26918404421922,,,0.0,1700,700,3.03125,45.34375,,0.625,3760,0.5,,0.6875,1.6139781143283471,COMPLETE,364,0.3786144517550913,235
0.34375,23.314405920749945,,,0.0,1700,350,6.53125,49.34375,,0.5625,3760,0.5,,0.71875,1.9668746076931711,COMPLETE,365,0.37553790785340524,235
0.375,27.26918404421922,,,0.0,1700,700,3.03125,45.34375,,0.625,3760,0.5,,0.6875,1.681831941998098,COMPLETE,366,0.3786144517550913,235
0.375,27.303488215793966,,,0.0,1700,500,2.1875,45.6875,,0.625,3760,0.5,,0.6875,1.8252674409886822,COMPLETE,367,0.3811907563147448,235
0.4375,30.987648749138746,,,0.0,1700,1200,0.5625,40.125,,0.6875,3120,0.5,,0.65625,0.9808063899690751,COMPLETE,368,0.40025666792340553,195
0.4375,31.009307448530674,,,0.0,1700,1200,0.15625,39.90625,,0.6875,3120,0.4,,0.65625,1.0457371894444805,COMPLETE,369,0.4092890031339292,195
0.40625,27.43166224912373,,,0.0,1700,650,2.5625,46.4375,,0.625,3120,0.5,,0.6875,1.48030955644208,COMPLETE,370,0.38663365801807736,195
0.4375,31.1495259795394,,,0.0,1700,1200,0.125,39.4375,,0.6875,3760,0.55,,0.65625,1.0409878655627836,COMPLETE,371,0.41032680238681346,235
0.4375,30.987648749138746,,,0.0,1700,1200,0.5625,40.125,,0.6875,3120,0.5,,0.65625,0.9707419638871215,COMPLETE,372,0.40025666792340553,195
0.3125,26.92234202293701,,,0.0,1700,500,2.1875,46.25,,0.625,3120,0.55,,0.6875,1.3941440172493458,COMPLETE,373,0.3673931966879301,195
0.40625,31.360414313868688,,,0.0,1700,1200,4.71875,37.78125,,0.75,2480,0.55,,0.625,1.0126558595220558,COMPLETE,374,0.3670307782850314,155
0.3125,29.605726193381916,,,0.0,1700,1000,0.78125,41.09375,,0.6875,3440,0.55,,0.65625,1.2463254091271665,COMPLETE,375,0.36952961769686477,215
0.4375,31.25235928594032,,,0.0,1800,1200,0.28125,38.53125,,0.6875,3280,0.55,,0.65625,1.1679734271310735,COMPLETE,376,0.4061548851343214,205
0.40625,26.377887875074457,,,0.0,3600,1200,17.25,38.3125,,0.8125,3280,0.55,,0.59375,2.419483652920462,COMPLETE,377,0.3544713875744156,205
0.4375,31.702582086282813,,,0.0,1800,1200,0.46875,38.96875,,0.6875,3280,0.4,,0.65625,1.046962295047706,COMPLETE,378,0.4020607351312549,205
0.46875,31.398382099042937,,,0.0,1800,1200,3.15625,35.59375,,0.75,3280,0.35,,0.625,1.0433438960462809,COMPLETE,379,0.3838705543147711,205
0.40625,27.953627196439104,,,0.0,1650,1150,3.90625,44.09375,,0.625,3120,0.4,,0.6875,0.9606932048918679,COMPLETE,380,0.3838491059615925,195
0.46875,31.55767289820338,,,0.0,1750,1150,4.125,36.8125,,0.75,3280,0.55,,0.625,1.0561914790887386,COMPLETE,381,0.38177807447355383,205
0.5,31.145810688397564,,,0.0,1850,1150,0.65625,39.09375,,0.6875,3200,0.4,,0.65625,1.1162078223424032,COMPLETE,382,0.41273601264273807,200
0.46875,31.121344539359157,,,0.0,1850,1150,4.90625,37.28125,,0.75,1920,0.55,,0.625,1.1191860058752354,COMPLETE,383,0.38067356686569775,120
0.4375,30.68463581338387,,,0.0,1850,1150,0.0625,38.75,,0.6875,3280,0.55,,0.65625,1.2886305978172459,COMPLETE,384,0.4125740020355766,205
0.40625,26.29334219436548,,,0.0,3650,1150,17.1875,38.5625,,0.8125,3280,0.35,,0.59375,2.4348768003692385,COMPLETE,385,0.3544374859741464,205
0.40625,26.31391029474715,,,0.0,3650,1150,17.375,38.375,,0.8125,3280,0.55,,0.59375,2.678315917146392,COMPLETE,386,0.354449497830911,205
0.40625,27.052015145594975,,,0.0,3450,1150,16.28125,37.65625,,0.8125,3200,0.35,,0.59375,2.124812832509633,COMPLETE,387,0.35467113910139064,200
0.4375,24.696912762529653,,,0.0,1850,1150,3.25,34.75,,0.75,3920,0.55,,0.625,1.3385045128234196,COMPLETE,388,0.3774597125025464,245
0.4375,30.779314659970908,,,0.0,1850,1150,0.09375,39.03125,,0.6875,3200,0.55,,0.65625,1.2902636859507766,COMPLETE,389,0.411439705458572,200
0.4375,24.696912762529653,,,0.0,1850,1150,3.25,34.75,,0.75,3920,0.55,,0.625,1.4216703943093307,COMPLETE,390,0.3774597125025464,245
0.40625,26.48287698565811,,,0.0,3650,1150,16.96875,38.40625,,0.8125,3200,0.45,,0.59375,2.3275881408771966,COMPLETE,391,0.3544791666077766,200
0.3125,26.868294948461095,,,0.0,1500,1100,0.59375,39.59375,,0.6875,4000,0.45,,0.65625,1.045157889398979,COMPLETE,392,0.3726274348042137,250
0.3125,26.88539043328179,,,0.0,1500,1100,0.0,40.5625,,0.6875,3280,0.55,,0.65625,1.1135436537442729,COMPLETE,393,0.3873558205566395,205
0.28125,27.18735632145943,,,0.0,1500,1100,3.4375,43.8125,,0.625,3200,0.55,,0.6875,1.0951059407379944,COMPLETE,394,0.3573084129769279,200
0.34375,28.067841223319974,,,0.0,1600,1100,3.59375,44.53125,,0.625,3200,0.45,,0.6875,1.0396719440468587,COMPLETE,395,0.37058165487588124,200
0.28125,27.18735632145943,,,0.0,1500,1100,3.4375,43.8125,,0.625,3200,0.55,,0.6875,1.0700367743556853,COMPLETE,396,0.3573084129769279,200
0.28125,27.146430906060193,,,0.0,1500,1100,3.71875,43.71875,,0.625,3200,0.45,,0.6875,1.0456122592149768,COMPLETE,397,0.3567882794231936,200
0.40625,27.91825049922541,,,0.0,1600,1100,3.78125,44.28125,,0.625,3200,0.6000000000000001,,0.6875,1.2034873235970736,COMPLETE,398,0.3840372400287442,200
0.28125,27.04378322161121,,,0.0,1500,1100,3.40625,43.78125,,0.625,3200,0.6000000000000001,,0.6875,1.0518291947955731,COMPLETE,399,0.35738791202762826,200
0.40625,27.91825049922541,,,0.0,1600,1100,3.78125,44.28125,,0.625,3200,0.6000000000000001,,0.6875,1.1480413163662888,COMPLETE,400,0.3840372400287442,200
0.40625,27.91825049922541,,,0.0,1600,1100,3.78125,44.28125,,0.625,3200,0.6000000000000001,,0.6875,0.9943739708396606,COMPLETE,401,0.3840372400287442,200
0.375,28.13548415702136,,,0.0,1600,1100,3.9375,44.1875,,0.625,3120,0.6000000000000001,,0.6875,1.103843080723891,COMPLETE,402,0.376895768350799,195
0.4375,30.779314659970908,,,0.0,1850,1150,0.09375,39.03125,,0.6875,3200,0.55,,0.65625,1.1037663699535187,COMPLETE,403,0.411439705458572,200
0.4375,30.600356794284277,,,0.0,1850,1150,0.09375,39.03125,,0.6875,3040,0.6000000000000001,,0.65625,1.2971061094140168,COMPLETE,404,0.41145039762053165,190
0.4375,30.600356794284277,,,0.0,1850,1150,0.09375,39.03125,,0.6875,3040,0.6000000000000001,,0.65625,1.2996234873426147,COMPLETE,405,0.41145039762053165,190
0.46875,31.192634847829062,,,0.0,1850,1150,3.25,35.4375,,0.75,3120,0.6000000000000001,,0.625,1.2762355197919533,COMPLETE,406,0.3837052497775326,195
0.4375,29.87316939998165,,,0.0,1850,1150,3.625,35.125,,0.75,3440,0.6000000000000001,,0.625,1.2606681309698615,COMPLETE,407,0.3762180105556339,215
0.4375,30.600356794284277,,,0.0,1850,1150,0.09375,39.03125,,0.6875,3040,0.6000000000000001,,0.65625,1.1589342216029763,COMPLETE,408,0.41145039762053165,190
0.4375,30.803798847504183,,,0.0,1850,1150,0.34375,38.65625,,0.6875,3040,0.55,,0.65625,1.040905185014708,COMPLETE,409,0.40470513187427665,190
0.4375,30.803798847504183,,,0.0,1850,1150,0.34375,38.65625,,0.6875,3040,0.55,,0.65625,1.1598266276414506,COMPLETE,410,0.40470513187427665,190
0.46875,19.877137267159473,,,0.0,2150,1150,13.46875,30.53125,,0.875,2320,0.55,,0.5625,1.272025291546015,COMPLETE,411,0.3635279067473244,145
0.46875,31.16131165002526,,,0.0,1850,1150,3.125,35.1875,,0.75,3440,0.55,,0.625,1.2546151163696777,COMPLETE,412,0.38404914926203243,215
0.46875,20.626799163951734,,,0.0,2150,1150,12.5625,29.4375,,0.875,3440,0.55,,0.5625,1.6738132155733183,COMPLETE,413,0.36395490724332275,215
0.59375,21.55189956825152,,,0.0,1950,1150,11.625,28.625,,0.875,3040,0.55,,0.5625,1.2480254520196468,COMPLETE,414,0.3918304288725647,190
0.5,24.297874778465708,,,0.0,1950,1150,8.0,33.0625,,0.8125,3040,0.6000000000000001,,0.59375,1.3871060232631862,COMPLETE,415,0.3787054211759262,190
0.40625,30.37974178523412,,,0.0,2100,450,6.03125,38.96875,,0.75,3040,0.6000000000000001,,0.625,2.5580528365971986,COMPLETE,416,0.3655532430393039,190
0.46875,20.051666662337574,,,0.0,2150,1150,13.09375,30.03125,,0.875,3040,0.6000000000000001,,0.5625,1.6736809673602693,COMPLETE,417,0.3637309418198693,190
0.5,24.297874778465708,,,0.0,1950,1150,8.0,33.0625,,0.8125,3040,0.6000000000000001,,0.59375,1.3190011804690585,COMPLETE,418,0.3787054211759262,190
0.46875,20.39253463280129,,,0.0,2150,1150,12.875,29.8125,,0.875,2960,0.6000000000000001,,0.5625,1.6511169547738973,COMPLETE,419,0.36379890793951636,185
0.46875,30.509716049768475,,,0.0,1900,1050,3.96875,36.40625,,0.75,3440,0.55,,0.625,1.2744789223943371,COMPLETE,420,0.3821709677318368,215
0.40625,26.318882836283155,,,0.0,4350,1150,19.625,37.6875,,0.875,2960,0.6000000000000001,,0.5625,3.7377287620911375,COMPLETE,421,0.3465151196637833,185
0.46875,20.051666662337574,,,0.0,2150,1150,13.09375,30.03125,,0.875,3040,0.6000000000000001,,0.5625,1.6039311405620538,COMPLETE,422,0.3637309418198693,190
0.375,22.970918265004123,,,0.0,2150,1150,10.71875,35.96875,,0.9375,800,0.6000000000000001,,0.53125,1.209586148004746,COMPLETE,423,0.3340918121880439,50
0.46875,19.998998998387393,,,0.0,2100,1050,13.21875,30.28125,,0.875,3040,0.6000000000000001,,0.5625,1.6845278371474706,COMPLETE,424,0.36363587545792697,190
0.40625,26.519745002544802,,,0.0,4400,1050,19.625,37.875,,0.875,2960,0.6000000000000001,,0.5625,3.8600318689423148,COMPLETE,425,0.3464616885001717,185
0.375,30.78326452798663,,,0.0,1900,450,5.625,38.25,,0.75,2960,0.6000000000000001,,0.625,2.3393138910469133,COMPLETE,426,0.35914026246544056,185
0.46875,30.6990017905713,,,0.0,1900,1100,4.53125,37.28125,,0.75,2960,0.6000000000000001,,0.625,1.6234298841445707,COMPLETE,427,0.3811576057658736,185
0.40625,30.85924446174922,,,0.0,1900,550,5.125,37.5625,,0.75,3520,0.6000000000000001,,0.625,2.3331316574767698,COMPLETE,428,0.3666399032546565,220
0.40625,30.44430108821682,,,0.0,1900,300,5.375,37.9375,,0.75,2960,0.6000000000000001,,0.625,2.603700282430509,COMPLETE,429,0.36633372917874946,185
0.46875,30.868277987887502,,,0.0,1900,1050,4.03125,36.46875,,0.75,3520,0.6000000000000001,,0.625,1.8347207568294834,COMPLETE,430,0.3820361613453132,220
0.46875,30.6990017905713,,,0.0,1900,1100,4.53125,37.28125,,0.75,2960,0.6000000000000001,,0.625,1.549367963685654,COMPLETE,431,0.3811576057658736,185
0.46875,30.6990017905713,,,0.0,1900,1100,4.53125,37.28125,,0.75,2960,0.6000000000000001,,0.625,1.3708700144197792,COMPLETE,432,0.3811576057658736,185
0.46875,19.47394092113869,,,0.0,2300,1100,14.5625,31.0,,0.875,3520,0.6000000000000001,,0.5625,2.1497124237939715,COMPLETE,433,0.36325083563919097,220
0.53125,31.015983152843955,,,0.0,1900,1100,4.09375,36.28125,,0.75,3520,0.6000000000000001,,0.625,1.4399618537863716,COMPLETE,434,0.3957201937484622,220
0.46875,31.884312365174193,,,0.0,1750,1150,4.25,36.75,,0.75,3520,0.55,,0.625,1.3447684284183197,COMPLETE,435,0.381587074274341,220
0.4375,31.66789334246912,,,0.0,1750,1150,4.1875,36.3125,,0.75,3520,0.65,,0.625,1.4373572293843608,COMPLETE,436,0.37490913867463943,220
0.46875,31.884312365174193,,,0.0,1750,1150,4.25,36.75,,0.75,3520,0.55,,0.625,1.235387402761262,COMPLETE,437,0.381587074274341,220
0.46875,31.884312365174193,,,0.0,1750,1150,4.25,36.75,,0.75,3520,0.55,,0.625,1.3826295520411804,COMPLETE,438,0.381587074274341,220
0.46875,31.884312365174193,,,0.0,1750,1150,4.25,36.75,,0.75,3520,0.55,,0.625,1.4923025525640696,COMPLETE,439,0.381587074274341,220
0.40625,27.943791237947654,,,0.0,1700,600,2.4375,45.9375,,0.625,3520,0.55,,0.6875,1.6124015756940935,COMPLETE,440,0.38707197895433104,220
0.4375,30.56369821270816,,,0.0,2400,650,14.46875,39.65625,,0.875,3520,0.55,,0.5625,2.2323634919011965,COMPLETE,441,0.35336571579746734,220
0.4375,31.033610182147676,,,0.0,1700,1200,0.59375,40.21875,,0.6875,3440,0.55,,0.65625,1.0932689805340488,COMPLETE,442,0.3997354241381937,215
0.4375,31.033610182147676,,,0.0,1700,1200,0.59375,40.21875,,0.6875,3440,0.55,,0.65625,1.1243691836716607,COMPLETE,443,0.3997354241381937,215
0.46875,31.88662471848502,,,0.0,1700,1200,3.40625,36.28125,,0.75,3440,0.65,,0.625,1.1988718934589997,COMPLETE,444,0.38314583316696027,215
0.40625,27.615029309236665,,,0.0,1700,600,2.625,45.8125,,0.625,3360,0.65,,0.6875,1.6905763086979277,COMPLETE,445,0.386510981559781,210
0.34375,27.194252035126834,,,0.0,1700,200,1.875,46.3125,,0.625,3360,0.65,,0.6875,1.860758863738738,COMPLETE,446,0.3756031096875019,210
0.375,26.761898638736376,,,0.0,2500,200,10.875,37.3125,,0.75,3360,0.55,,0.625,2.00052005899488,COMPLETE,447,0.3569314276696539,210
0.4375,30.977247194513588,,,0.0,1700,1200,0.5,40.0625,,0.6875,3360,0.55,,0.65625,0.9928375371382572,COMPLETE,448,0.40133504797162706,210
0.4375,30.977247194513588,,,0.0,1700,1200,0.5,40.0625,,0.6875,3360,0.55,,0.65625,1.0963933702150825,COMPLETE,449,0.40133504797162706,210
0.40625,30.765684516194337,,,0.0,1700,1200,0.75,40.3125,,0.6875,3360,0.25,,0.65625,0.9343162215373013,COMPLETE,450,0.39061880932406084,210
0.59375,21.116122394985307,,,0.0,2000,1200,11.4375,28.5,,0.875,3360,0.55,,0.5625,1.1735545160481706,COMPLETE,451,0.3919735249003114,210
0.59375,21.116122394985307,,,0.0,2000,1200,11.4375,28.5,,0.875,3360,0.55,,0.5625,1.2075279407727066,COMPLETE,452,0.3919735249003114,210
0.59375,21.116122394985307,,,0.0,2000,1200,11.4375,28.5,,0.875,3360,0.55,,0.5625,1.3979504042945337,COMPLETE,453,0.3919735249003114,210
0.46875,20.25576210458397,,,0.0,2000,1200,13.28125,30.65625,,0.875,1600,0.25,,0.5625,0.9107090925972443,COMPLETE,454,0.363475440850102,100
0.59375,21.407869464288126,,,0.0,2000,1200,11.5625,29.0,,0.875,3360,0.5,,0.5625,1.1615020827448461,COMPLETE,455,0.3917367103377289,210
0.59375,21.407869464288126,,,0.0,2000,1200,11.5625,29.0,,0.875,3360,0.5,,0.5625,1.2109668457705993,COMPLETE,456,0.3917367103377289,210
0.5,24.0224301109921,,,0.0,2000,850,8.21875,33.15625,,0.8125,3600,0.5,,0.59375,1.4910719507024623,COMPLETE,457,0.3786018938413946,225
0.40625,30.584268193590965,,,0.0,2000,500,5.53125,38.21875,,0.75,3600,0.5,,0.625,1.7581691802770365,COMPLETE,458,0.3661199127933596,225
0.59375,21.730033040414366,,,0.0,2000,1200,11.21875,28.03125,,0.875,3600,0.5,,0.5625,1.2729151104867924,COMPLETE,459,0.39212202883205427,225
0.40625,26.938297551998346,,,0.0,4800,1200,20.1875,39.375,,0.875,1600,0.5,,0.5625,3.0396644281572662,COMPLETE,460,0.3460908358599119,100
0.4375,31.08098041809492,,,0.0,1800,1200,0.1875,38.0625,,0.6875,3600,0.5,,0.65625,1.0092406575276982,COMPLETE,461,0.4087205886684856,225
0.3125,27.674146751751895,,,0.0,1600,700,2.84375,45.90625,,0.625,3600,0.55,,0.6875,1.3681172562064603,COMPLETE,462,0.3652408713461027,225
0.3125,27.868482982573703,,,0.0,1600,700,3.5,45.1875,,0.625,3600,0.5,,0.6875,1.257325425511226,COMPLETE,463,0.36380869777090186,225
0.4375,30.878036287950696,,,0.0,1850,1150,0.5,38.125,,0.6875,3600,0.5,,0.65625,1.1826981882622931,COMPLETE,464,0.4017026830598396,225
0.4375,30.878036287950696,,,0.0,1850,1150,0.5,38.125,,0.6875,3600,0.5,,0.65625,1.0868277503468562,COMPLETE,465,0.4017026830598396,225
0.46875,24.41245119682782,,,0.0,1850,1150,2.96875,34.59375,,0.75,3600,0.55,,0.625,1.2996453412342817,COMPLETE,466,0.3850646620623262,225
0.46875,24.41245119682782,,,0.0,1850,1150,2.96875,34.59375,,0.75,3600,0.55,,0.625,1.2090032250853255,COMPLETE,467,0.3850646620623262,225
0.46875,24.518786642847967,,,0.0,1850,1150,3.28125,34.84375,,0.75,3680,0.55,,0.625,1.173557583388174,COMPLETE,468,0.3842603632151425,230
0.40625,30.896484807134613,,,0.0,1850,1150,0.34375,38.65625,,0.6875,3120,0.55,,0.65625,1.0627528539916966,COMPLETE,469,0.3978246498193889,195
0.40625,30.896484807134613,,,0.0,1850,1150,0.34375,38.65625,,0.6875,3120,0.55,,0.65625,1.1697053498355672,COMPLETE,470,0.3978246498193889,195
0.34375,26.618965718778405,,,0.0,4750,1150,20.15625,39.03125,,0.875,3120,0.55,,0.5625,3.6001744531968143,COMPLETE,471,0.33243225967345397,195
0.40625,28.429583376080277,,,0.0,1850,1150,1.59375,42.96875,,0.6875,160,0.55,,0.65625,1.1498990693944506,COMPLETE,472,0.3828945904219839,10
0.40625,30.896484807134613,,,0.0,1850,1150,0.34375,38.65625,,0.6875,3120,0.55,,0.65625,1.1265273285389412,COMPLETE,473,0.3978246498193889,195
0.40625,30.896484807134613,,,0.0,1850,1150,0.34375,38.65625,,0.6875,3120,0.55,,0.65625,1.0516367852978874,COMPLETE,474,0.3978246498193889,195
0.40625,25.652862139291592,,,0.0,4850,1150,21.84375,40.96875,,0.8125,3440,0.55,,0.59375,3.088057045242749,COMPLETE,475,0.35360726362977185,215
0.46875,31.317614352788752,,,0.0,1750,1150,4.25,36.5625,,0.75,3440,0.55,,0.625,1.1732092011661734,COMPLETE,476,0.38165873772578834,215
0.34375,28.11944389563919,,,0.0,1600,1100,3.5,43.875,,0.625,3280,0.55,,0.6875,1.058926082070684,COMPLETE,477,0.37085575841323054,205
0.34375,28.11944389563919,,,0.0,1600,1100,3.5,43.875,,0.625,3280,0.55,,0.6875,1.1982561757031363,COMPLETE,478,0.37085575841323054,205
0.375,28.002354114207968,,,0.0,1600,1100,3.78125,44.21875,,0.625,3280,0.6000000000000001,,0.6875,1.148121037404053,COMPLETE,479,0.3771653805310222,205
0.34375,27.957557117888538,,,0.0,1600,1100,3.4375,44.25,,0.625,3440,0.6000000000000001,,0.6875,1.1864182780846022,COMPLETE,480,0.3709370705923817,215
0.4375,31.12548631648187,,,0.0,1800,1100,0.21875,39.40625,,0.6875,3440,0.6000000000000001,,0.65625,1.3175385894428473,COMPLETE,481,0.40759889390593906,215
0.34375,27.957557117888538,,,0.0,1600,1100,3.4375,44.25,,0.625,3440,0.6000000000000001,,0.6875,1.1057566340605263,COMPLETE,482,0.3709370705923817,215
0.4375,24.826192695417475,,,0.0,2800,1100,14.0625,40.9375,,0.9375,3440,0.6000000000000001,,0.53125,2.4008641226391774,COMPLETE,483,0.3459428105775261,215
0.34375,27.957557117888538,,,0.0,1600,1100,3.4375,44.25,,0.625,3440,0.6000000000000001,,0.6875,1.4090651856095064,COMPLETE,484,0.3709370705923817,215
0.375,28.002354114207968,,,0.0,1600,1100,3.78125,44.21875,,0.625,3280,0.6000000000000001,,0.6875,1.219509095652029,COMPLETE,485,0.3771653805310222,205
0.34375,27.168455973794316,,,0.0,1600,800,1.25,48.125,,0.625,1440,0.6000000000000001,,0.6875,1.2985265848983545,COMPLETE,486,0.37923584405531696,90
0.40625,31.215840705281348,,,0.0,1800,1200,0.03125,39.03125,,0.6875,3440,0.6000000000000001,,0.65625,1.1256490507512353,COMPLETE,487,0.4067555729139368,215
0.46875,31.17727475161195,,,0.0,1800,1200,5.59375,38.46875,,0.75,1120,0.6000000000000001,,0.625,1.0323550148459617,COMPLETE,488,0.37972839943493486,70
0.4375,31.265683564412917,,,0.0,1800,1200,0.0625,38.4375,,0.6875,3680,0.6000000000000001,,0.65625,1.3274607520143036,COMPLETE,489,0.41259970378269095,230
0.40625,31.38705881310799,,,0.0,1800,1200,0.46875,38.21875,,0.6875,3680,0.65,,0.65625,1.298401271487819,COMPLETE,490,0.3953471478676077,230
0.4375,31.10112977750969,,,0.0,1800,800,3.90625,36.09375,,0.75,3760,0.55,,0.625,1.5413930324430112,COMPLETE,491,0.375431003746439,235
0.53125,31.120842468312134,,,0.0,1800,1200,5.53125,37.96875,,0.75,1360,0.3,,0.625,1.046681817912031,COMPLETE,492,0.3936372528532684,85
0.40625,21.821340436313715,,,0.0,2800,1200,17.15625,37.34375,,0.875,3680,0.3,,0.5625,1.7986543699807953,COMPLETE,493,0.3472811771216399,230
0.4375,30.886495203203292,,,0.0,1800,1200,0.15625,38.71875,,0.6875,3680,0.55,,0.65625,1.2078222631535027,COMPLETE,494,0.40951548784060604,230
0.4375,23.71905879245633,,,0.0,2100,750,9.625,34.875,,0.8125,3680,0.65,,0.59375,1.967152743251063,COMPLETE,495,0.36388624865600905,230
0.46875,31.931567452914052,,,0.0,1700,1200,3.625,36.125,,0.75,3680,0.65,,0.625,1.1082057234598324,COMPLETE,496,0.382747845342289,230
0.4375,31.43544973433655,,,0.0,1700,1200,0.125,39.875,,0.6875,3680,0.55,,0.65625,1.0802879273251165,COMPLETE,497,0.4102309441120323,230
0.46875,31.757242653251556,,,0.0,1700,1200,3.28125,35.96875,,0.75,3760,0.65,,0.625,1.1728853474778589,COMPLETE,498,0.3834861122244705,235
0.46875,31.757242653251556,,,0.0,1700,1200,3.28125,35.96875,,0.75,3760,0.65,,0.625,1.2121363085752819,COMPLETE,499,0.3834861122244705,235
0.46875,31.757242653251556,,,0.0,1700,1200,3.28125,35.96875,,0.75,3760,0.65,,0.625,1.167364646535134,COMPLETE,500,0.3834861122244705,235
0.4375,31.185871700980236,,,0.0,1700,1200,0.125,39.8125,,0.6875,3840,0.6000000000000001,,0.65625,1.0784620169433765,COMPLETE,501,0.410256527768278,240
0.4375,31.185182779647132,,,0.0,1700,1200,0.4375,39.875,,0.6875,3840,0.65,,0.65625,1.135656191414455,COMPLETE,502,0.4025158594858789,240
0.5625,29.703466101408097,,,0.0,1900,1200,7.40625,31.84375,,0.8125,3680,0.65,,0.59375,1.1371360508783255,COMPLETE,503,0.3926785955718411,230
0.46875,31.294952044019816,,,0.0,1900,1200,3.78125,35.90625,,0.75,3840,0.65,,0.625,1.3054395398357883,COMPLETE,504,0.38254902162558846,240
0.53125,21.972439235039428,,,0.0,1900,1200,11.03125,27.96875,,0.875,3840,0.6000000000000001,,0.5625,1.217434354039142,COMPLETE,505,0.37841748776689216,240
0.5625,24.15566380271923,,,0.0,1900,1200,7.9375,32.6875,,0.8125,3280,0.6000000000000001,,0.59375,1.205005221068859,COMPLETE,506,0.3925979501082398,205
0.5625,24.15566380271923,,,0.0,1900,1200,7.9375,32.6875,,0.8125,3280,0.6000000000000001,,0.59375,1.1347256749286316,COMPLETE,507,0.3925979501082398,205
