acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.28125,7.660521767477722,1,0.1820143167320104,0.0,3800,850,3.875,63.8125,,0.125,1120,0.45,,0.9375,21.138319533347385,COMPLETE,18,0.4370535206655828,70
0.28125,7.555006618130788,1,0.19647470807941977,0.0,3700,850,3.75,63.875,,0.125,960,0.45,,0.9375,20.60781529653468,COMPLETE,19,0.437350433760639,60
0.3125,19.53299992160703,9,0.2020216963988426,0.0,6000,850,5.6562499999999964,61.96875000000001,,0.3125,160,0.4,,0.84375,4.5176782486378215,COMPLETE,20,0.40574935446034166,10
0.34375,19.3983478275213,5,0.024124844533052886,0.0,4400,1200,4.03125,60.65625,,0.3125,960,0.75,,0.84375,5.268817288335413,COMPLETE,21,0.41468598345136437,60
0.34375,19.46190188547872,8,0.18412609107921654,0.0,3800,850,4.187499999999993,60.62500000000001,,0.3125,2560,0.9,,0.84375,17.11164381998242,COMPLETE,22,0.4144398477062058,160
0.34375,19.474718186343548,9,0.17898356007916208,0.0,4800,850,4.2812499999999964,60.65625000000001,,0.3125,1200,0.4,,0.84375,4.200447381561389,COMPLETE,23,0.4142986659614436,75
0.3125,19.448549913811057,8,0.27169442115841175,0.0,4900,850,4.249999999999993,60.68750000000001,,0.3125,2720,0.35,,0.84375,4.960937648720574,COMPLETE,24,0.4074700343224995,170
0.34375,19.427122430702394,13,0.2643785535209153,0.0,3100,950,4.2187499999999964,60.71875000000001,,0.3125,2640,0.9,,0.84375,10.710751527367393,COMPLETE,25,0.4143912728585386,165
0.28125,7.803682524135641,1,0.15566584735420202,0.0,3800,950,2.343749999999993,62.46875000000001,,0.125,1280,0.45,,0.9375,22.24362875719089,COMPLETE,26,0.44079634890362623,80
0.28125,7.828982612702625,1,0.23822982205309434,0.0,3500,950,2.3749999999999964,62.43750000000001,,0.125,1280,0.45,,0.9375,19.402001292037312,COMPLETE,27,0.44066838255346436,80
0.28125,7.809186797452089,1,0.1612806426666495,0.0,3600,750,2.281249999999993,62.40625000000001,,0.125,1360,0.5,,0.9375,22.75900523981545,COMPLETE,28,0.4410246090041309,85
0.28125,18.625000000000004,4,0.3123023878538097,0.0,3500,750,2.249999999999993,62.37500000000001,,0.25,4000,0.5,,0.875,6.562765473645413,COMPLETE,29,0.4154737449591076,250
0.3125,18.53712491191663,4,0.3204529287812298,0.0,2700,1000,2.4999999999999964,62.50000000000001,,0.25,4000,0.35,,0.875,3.77562208098243,COMPLETE,30,0.42147405711150937,250
0.3125,18.53712491191663,4,0.3074521717923927,0.0,2700,1000,2.4999999999999964,62.50000000000001,,0.25,4000,0.35,,0.875,3.5551319611258805,COMPLETE,31,0.42147405711150937,250
0.28125,18.618680765228785,4,0.1428050018527514,0.0,3400,750,2.34375,62.34375,,0.25,1760,0.5,,0.875,5.955484839651035,COMPLETE,32,0.41513198958402536,110
0.34375,19.388276701076364,10,0.148803770415874,0.0,1500,950,4.218749999999993,60.65625000000001,,0.25,1760,0.8,,0.875,2.481235589570133,COMPLETE,33,0.4245982250829,110
0.3125,18.54965885804912,10,0.07117605097896017,0.0,1600,750,2.3124999999999964,62.3125,,0.3125,1680,0.5,,0.84375,1.927447748312261,COMPLETE,34,0.4119365511799086,105
0.3125,19.299424173728607,14,0.14720940151653034,0.0,5800,300,5.53125,62.156250000000014,,0.3125,240,0.8,,0.84375,8.95789245213382,COMPLETE,35,0.40588384591047416,15
0.28125,7.53300031527943,1,0.22946903052048762,0.0,3400,700,3.7499999999999964,63.81250000000001,,0.125,960,0.45,,0.9375,20.043828377121827,COMPLETE,36,0.4373729804479733,60
0.28125,7.696323696252645,1,0.23937809416137956,0.0,4100,1100,3.8437499999999964,63.65625000000001,,0.125,240,0.45,,0.9375,21.98427649086807,COMPLETE,37,0.4370891210389212,15
0.28125,7.5632747537029195,1,0.24564306299351668,0.0,3300,500,3.749999999999993,63.87500000000001,,0.125,1360,0.55,,0.9375,24.410487757151714,COMPLETE,38,0.43734366204658587,85
0.34375,11.773206803479686,1,0.2448200212159995,0.0,3300,1100,6.34375,58.34375,,0.1875,2240,0.55,,0.90625,19.677175486664055,COMPLETE,39,0.4350020648919469,140
0.3125,18.61511377718386,3,0.24566885016648693,0.0,3200,1100,2.46875,62.28125,,0.25,1520,0.55,,0.875,7.1287243471015245,COMPLETE,40,0.4215811380367825,95
0.28125,18.496093337513205,3,0.25330516585781226,0.0,3000,1100,3.8125,63.8125,,0.25,1440,0.55,,0.875,6.693732404819457,COMPLETE,41,0.41139296468862724,90
0.3125,18.4877493221863,7,0.39932155993293583,0.0,2900,550,2.374999999999993,62.375000000000014,,0.25,1360,0.7,,0.875,6.46798953533289,COMPLETE,42,0.42191443700041464,85
0.34375,19.42121504309141,7,0.37740066360475144,0.0,5300,550,4.312499999999993,60.56250000000001,,0.3125,2000,0.7,,0.84375,11.599162493861513,COMPLETE,43,0.41426920060258415,125
0.3125,19.468900480959373,7,0.08126552837078965,0.0,5200,600,4.09375,60.78125,,0.3125,2320,0.3,,0.84375,3.895955227606464,COMPLETE,44,0.40769345050983574,145
0.34375,19.43981095587095,7,0.10073774476647374,0.0,4600,650,3.8124999999999964,60.75000000000001,,0.25,2320,0.65,,0.875,6.381004240509355,COMPLETE,45,0.4252304357996476,145
0.28125,18.544472517100623,3,0.4011909464483583,0.0,2800,650,3.9062499999999964,63.78125000000001,,0.25,720,0.4,,0.875,5.684476246708073,COMPLETE,46,0.41122875753619104,45
0.3125,18.506649987234326,3,0.10105649045686463,0.0,3600,650,2.3124999999999964,62.56250000000001,,0.25,560,0.4,,0.875,6.216189885686617,COMPLETE,47,0.42212110983690354,35
0.3125,18.54628921779234,2,0.11930142958915672,0.0,3700,700,2.25,62.5625,,0.25,640,0.4,,0.875,10.374328660225729,COMPLETE,48,0.42234709267509135,40
0.28125,18.441524984393247,2,0.16571914054439688,0.0,3600,700,3.6249999999999964,64.0625,,0.25,800,0.4,,0.875,10.262559212889755,COMPLETE,49,0.4117207773130165,50
0.3125,11.698983329225678,2,0.20983757817872323,0.0,3600,700,6.78125,58.03125,,0.1875,2000,0.45,,0.90625,11.372632851882372,COMPLETE,50,0.427875035506149,125
0.3125,18.634645153584234,2,0.208941966987697,0.0,3600,700,2.5625,62.25,,0.25,960,0.45,,0.875,11.378635497327195,COMPLETE,51,0.42127697616629384,60
0.28125,18.46481028199316,2,0.16380790033602827,0.0,2500,950,3.6875,63.9375,,0.25,880,0.45,,0.875,6.6988914543471765,COMPLETE,52,0.4116106458233542,55
0.3125,18.524028947221503,5,0.21185463867966597,0.0,4100,900,2.6562499999999964,62.34375000000001,,0.25,3200,0.45,,0.875,6.170884908147855,COMPLETE,53,0.4209993702811465,200
0.28125,18.704945870009894,5,0.2142188059144754,0.0,2100,800,2.687499999999993,62.00000000000001,,0.25,3360,0.6000000000000001,,0.875,3.9570436103385873,COMPLETE,54,0.4140292832122426,210
0.3125,18.560684886003,5,0.20780010349336367,0.0,2100,800,2.593749999999993,62.65625000000001,,0.25,3360,0.5,,0.875,3.453740359895164,COMPLETE,55,0.42116062500236634,210
0.28125,7.735874223382901,1,0.2040183594545142,0.0,4100,900,3.9375,63.625,,0.125,1040,0.5,,0.9375,27.07995868747821,COMPLETE,56,0.4369033295872745,65
0.28125,7.671986379028575,1,0.4488788241240062,0.0,4000,900,3.9374999999999964,63.62500000000001,,0.125,1120,0.5,,0.9375,24.817801647179294,COMPLETE,57,0.43695392888923285,70
0.28125,7.671986379028575,1,0.28427442819011733,0.0,4100,900,3.9374999999999964,63.62500000000001,,0.125,1120,0.5,,0.9375,26.199358278303407,COMPLETE,58,0.43695392888923285,70
0.28125,7.792975603067163,1,0.2844398324099313,0.0,3800,800,4.0,63.5625,,0.125,1040,0.5,,0.9375,24.587843191140564,COMPLETE,59,0.43676195550190733,65
0.28125,7.507288125548398,1,0.2884420973250311,0.0,3900,900,3.6874999999999964,63.87500000000001,,0.125,1120,0.5,,0.9375,24.42667701805476,COMPLETE,60,0.43750205374852036,70
0.3125,7.8977844994656605,1,0.29237485739921876,0.0,3900,900,2.5625,62.25,,0.125,1120,0.8500000000000001,,0.9375,69.29519655299373,COMPLETE,61,0.44688107149522993,70
0.28125,7.524958471646203,1,0.28099869579416986,0.0,3900,1050,3.687499999999993,63.87500000000001,,0.125,400,0.8500000000000001,,0.9375,65.33109048800543,COMPLETE,62,0.4374874349092096,25
0.34375,19.47032999206742,12,0.3281724020263058,0.0,4200,1050,4.187499999999993,60.75000000000001,,0.3125,1200,0.7,,0.84375,6.076113778690342,COMPLETE,63,0.41442878585639953,75
0.28125,20.522067962013473,12,0.3329385361747775,0.0,4600,900,1.40625,66.34375,,0.4375,400,0.7,,0.78125,5.917267446813639,COMPLETE,64,0.3898442300658619,25
0.3125,18.590151962800093,12,0.3447217355055125,0.0,4300,1050,2.8125,62.00000000000001,,0.375,400,0.8500000000000001,,0.8125,9.592510756774573,COMPLETE,65,0.40058919869126347,25
0.3125,11.755982519551498,2,0.3271337411292241,0.0,3900,1050,6.6874999999999964,58.12500000000001,,0.1875,1280,0.8500000000000001,,0.90625,38.97135317820357,COMPLETE,66,0.4279085546906287,80
0.3125,18.651800139329726,2,0.2668836310758308,0.0,3900,1050,2.6562499999999964,62.15625000000001,,0.3125,400,0.8500000000000001,,0.84375,38.815517022128915,COMPLETE,67,0.4107970214843771,25
0.3125,11.759927654433099,2,0.18973204343874311,0.0,3900,1000,6.7187499999999964,58.09375000000001,,0.1875,1280,0.8500000000000001,,0.90625,38.52106991512119,COMPLETE,68,0.4278887178372033,80
0.34375,11.759595483582775,2,0.22367844679656818,0.0,3900,800,6.7187499999999964,58.03125000000001,,0.1875,1280,0.65,,0.90625,18.36546655447455,COMPLETE,69,0.4347692152412407,80
0.3125,18.581718796642583,3,0.29805813455650265,0.0,3100,950,2.4687499999999964,62.40625000000001,,0.25,1600,0.8500000000000001,,0.875,19.952294676128076,COMPLETE,70,0.42157700871103454,100
0.3125,18.57238793881929,3,0.18827944083683482,0.0,3300,950,2.5625,62.31250000000001,,0.25,1600,0.75,,0.875,11.897111588070402,COMPLETE,71,0.4212820141266684,100
0.3125,18.5884708892367,3,0.2971991972876626,0.0,3400,950,2.625,62.25000000000001,,0.25,1600,0.75,,0.875,10.850637602474308,COMPLETE,72,0.4210905919854607,100
0.3125,18.5031405695763,3,0.2303381211778142,0.0,3300,950,2.21875,62.71875000000001,,0.25,1600,0.35,,0.875,5.387710162758594,COMPLETE,73,0.4224618023587137,100
0.3125,7.773904665610456,1,0.17313746463927648,0.0,3400,750,2.312499999999993,62.43750000000001,,0.125,1520,0.75,,0.9375,24.49798209129949,COMPLETE,74,0.44780966284873536,95
0.34375,11.775529114969755,1,0.17380956425795233,0.0,3400,750,6.71875,57.96875,,0.1875,1840,0.75,,0.90625,23.44152121231309,COMPLETE,75,0.4347687368663862,115
0.28125,7.739912790206357,1,0.17139572347286194,0.0,3500,850,3.999999999999993,63.75000000000001,,0.125,880,0.45,,0.9375,12.5637225562823,COMPLETE,76,0.43678992835939184,55
0.28125,7.739912790206357,1,0.16816674348604338,0.0,3500,850,3.999999999999993,63.75000000000001,,0.125,880,0.45,,0.9375,11.716945090302033,COMPLETE,77,0.43678992835939184,55
0.28125,7.626792822018963,1,0.126213750068286,0.0,3500,850,3.8124999999999964,63.81250000000001,,0.125,800,0.9,,0.9375,38.405278248450486,COMPLETE,78,0.4371871677521753,50
